"","strt_statn","end_statn","cnt","strtLng","strtLat","endLng","endLat"
"4174",97,33,6,-71.117152,42.369182,-71.096831,42.349046
"4175",97,75,6,-71.117152,42.369182,-71.10042,42.363562
"4176",98,17,6,-71.060292,42.371848,-71.119581,42.365074
"4177",98,89,6,-71.060292,42.371848,-71.119945,42.379011
"4178",99,100,6,-71.057629,42.35892,-71.084198,42.328654
"4179",99,110,6,-71.057629,42.35892,-71.145442,42.356975
"4180",99,118,6,-71.057629,42.35892,-71.056605,42.377022
"4181",99,132,6,-71.057629,42.35892,-71.116865,42.377945
"4182",100,3,6,-71.084198,42.328654,-71.100812,42.340021
"4183",100,20,6,-71.084198,42.328654,-71.051601,42.35977
"4184",100,58,6,-71.084198,42.328654,-71.07278,42.355596
"4185",100,75,6,-71.084198,42.328654,-71.10042,42.363562
"4186",100,91,6,-71.084198,42.328654,-71.09169,42.366277
"4187",100,125,6,-71.084198,42.328654,-71.100164,42.322913
"4188",101,3,6,-71.100694,42.345733,-71.100812,42.340021
"4189",101,12,6,-71.100694,42.345733,-71.088496,42.335911
"4190",101,54,6,-71.100694,42.345733,-71.063348,42.354979
"4191",102,116,6,-71.073089,42.336437,-71.069849,42.356052
"4192",102,135,6,-71.073089,42.336437,-71.104412,42.370803
"4193",103,124,6,-71.082383,42.348762,-71.107341,42.310579
"4194",103,132,6,-71.082383,42.348762,-71.116865,42.377945
"4195",103,133,6,-71.082383,42.348762,-71.125107,42.380287
"4196",104,21,6,-71.057044,42.330716,-71.082578,42.345959
"4197",104,32,6,-71.057044,42.330716,-71.102221,42.343912
"4198",104,33,6,-71.057044,42.330716,-71.096831,42.349046
"4199",104,40,6,-71.057044,42.330716,-71.050877,42.363871
"4200",104,41,6,-71.057044,42.330716,-71.123831,42.352261
"4201",104,72,6,-71.057044,42.330716,-71.084105,42.362613
"4202",105,32,6,-71.075354,42.325333,-71.102221,42.343912
"4203",106,21,6,-71.045859,42.335693,-71.082578,42.345959
"4204",106,103,6,-71.045859,42.335693,-71.082383,42.348762
"4205",107,21,6,-71.03877,42.335741,-71.082578,42.345959
"4206",108,108,6,-71.06198,42.320561,-71.06198,42.320561
"4207",110,14,6,-71.145442,42.356975,-71.102797,42.337171
"4208",110,49,6,-71.145442,42.356975,-71.066289,42.351146
"4209",110,76,6,-71.145442,42.356975,-71.105495,42.366426
"4210",110,114,6,-71.145442,42.356975,-71.060515,42.365942
"4211",110,131,6,-71.145442,42.356975,-71.113687,42.356954
"4212",111,8,6,-71.059914,42.366222,-71.137313,42.353334
"4213",112,73,6,-71.058087,42.355402,-71.120886,42.373231
"4214",112,89,6,-71.058087,42.355402,-71.119945,42.379011
"4215",112,127,6,-71.058087,42.355402,-71.128374,42.346563
"4216",112,139,6,-71.058087,42.355402,-71.123024,42.396969
"4217",113,107,6,-71.070884,42.36069,-71.03877,42.335741
"4218",114,87,6,-71.060515,42.365942,-71.114214,42.366621
"4219",114,106,6,-71.060515,42.365942,-71.045859,42.335693
"4220",114,135,6,-71.060515,42.365942,-71.104412,42.370803
"4221",114,137,6,-71.060515,42.365942,-71.119084,42.387995
"4222",115,68,6,-71.048927,42.378338,-71.1031,42.36507
"4223",115,76,6,-71.048927,42.378338,-71.105495,42.366426
"4224",115,89,6,-71.048927,42.378338,-71.119945,42.379011
"4225",116,7,6,-71.069849,42.356052,-71.044624,42.353412
"4226",116,19,6,-71.069849,42.356052,-71.105828,42.347527
"4227",116,40,6,-71.069849,42.356052,-71.050877,42.363871
"4228",116,59,6,-71.069849,42.356052,-71.059367,42.351356
"4229",117,104,6,-71.052984,42.358508,-71.057044,42.330716
"4230",118,22,6,-71.056605,42.377022,-71.055547,42.352175
"4231",118,90,6,-71.056605,42.377022,-71.07711,42.3707
"4232",118,103,6,-71.056605,42.377022,-71.082383,42.348762
"4233",118,118,6,-71.056605,42.377022,-71.056605,42.377022
"4234",119,21,6,-71.07655,42.350413,-71.082578,42.345959
"4235",119,49,6,-71.07655,42.350413,-71.066289,42.351146
"4236",119,106,6,-71.07655,42.350413,-71.045859,42.335693
"4237",120,16,6,-71.115645,42.309467,-71.076163,42.347433
"4238",120,32,6,-71.115645,42.309467,-71.102221,42.343912
"4239",120,75,6,-71.115645,42.309467,-71.10042,42.363562
"4240",120,125,6,-71.115645,42.309467,-71.100164,42.322913
"4241",121,30,6,-71.114175,42.31309,-71.105221,42.334073
"4242",121,69,6,-71.114175,42.31309,-71.123338,42.341598
"4243",122,12,6,-71.110833,42.320998,-71.088496,42.335911
"4244",122,33,6,-71.110833,42.320998,-71.096831,42.349046
"4245",122,49,6,-71.110833,42.320998,-71.066289,42.351146
"4246",122,66,6,-71.110833,42.320998,-71.13401,42.348607
"4247",124,30,6,-71.107341,42.310579,-71.105221,42.334073
"4248",124,52,6,-71.107341,42.310579,-71.085954,42.348717
"4249",126,4,6,-71.13493,42.339335,-71.069616,42.345392
"4250",126,25,6,-71.13493,42.339335,-71.076847,42.341332
"4251",126,90,6,-71.13493,42.339335,-71.07711,42.3707
"4252",126,91,6,-71.13493,42.339335,-71.09169,42.366277
"4253",126,98,6,-71.13493,42.339335,-71.060292,42.371848
"4254",126,121,6,-71.13493,42.339335,-71.114175,42.31309
"4255",126,129,6,-71.13493,42.339335,-71.118201,42.369832
"4256",126,139,6,-71.13493,42.339335,-71.123024,42.396969
"4257",127,7,6,-71.128374,42.346563,-71.044624,42.353412
"4258",127,29,6,-71.128374,42.346563,-71.124565,42.363732
"4259",127,76,6,-71.128374,42.346563,-71.105495,42.366426
"4260",127,79,6,-71.128374,42.346563,-71.106541,42.378551
"4261",127,91,6,-71.128374,42.346563,-71.09169,42.366277
"4262",128,7,6,-71.08497,42.362457,-71.044624,42.353412
"4263",128,34,6,-71.08497,42.362457,-71.099855,42.346171
"4264",128,104,6,-71.08497,42.362457,-71.057044,42.330716
"4265",129,44,6,-71.118201,42.369832,-71.056868,42.360583
"4266",129,134,6,-71.118201,42.369832,-71.130516,42.397828
"4267",129,140,6,-71.118201,42.369832,-71.112708,42.400146
"4268",130,9,6,-71.114025,42.376369,-71.116174,42.351313
"4269",130,15,6,-71.114025,42.376369,-71.13802,42.361667
"4270",131,20,6,-71.113687,42.356954,-71.051601,42.35977
"4271",131,59,6,-71.113687,42.356954,-71.059367,42.351356
"4272",131,142,6,-71.113687,42.356954,-71.123413,42.40449
"4273",132,15,6,-71.116865,42.377945,-71.13802,42.361667
"4274",132,32,6,-71.116865,42.377945,-71.102221,42.343912
"4275",132,41,6,-71.116865,42.377945,-71.123831,42.352261
"4276",132,46,6,-71.116865,42.377945,-71.085918,42.343864
"4277",133,15,6,-71.125107,42.380287,-71.13802,42.361667
"4278",133,103,6,-71.125107,42.380287,-71.082383,42.348762
"4279",133,142,6,-71.125107,42.380287,-71.123413,42.40449
"4280",134,18,6,-71.130516,42.397828,-71.129791,42.36337
"4281",134,70,6,-71.130516,42.397828,-71.121851,42.372244
"4282",134,135,6,-71.130516,42.397828,-71.104412,42.370803
"4283",135,3,6,-71.104412,42.370803,-71.100812,42.340021
"4284",135,17,6,-71.104412,42.370803,-71.119581,42.365074
"4285",135,18,6,-71.104412,42.370803,-71.129791,42.36337
"4286",135,19,6,-71.104412,42.370803,-71.105828,42.347527
"4287",135,25,6,-71.104412,42.370803,-71.076847,42.341332
"4288",135,47,6,-71.104412,42.370803,-71.056067,42.362811
"4289",135,144,6,-71.104412,42.370803,-71.126908,42.402763
"4290",136,11,6,-71.086388,42.366095,-71.1065,42.338629
"4291",136,42,6,-71.086388,42.366095,-71.070378,42.352096
"4292",136,86,6,-71.086388,42.366095,-71.116205,42.332799
"4293",136,133,6,-71.086388,42.366095,-71.125107,42.380287
"4294",137,26,6,-71.119084,42.387995,-71.068922,42.341522
"4295",137,58,6,-71.119084,42.387995,-71.07278,42.355596
"4296",138,22,6,-71.113341,42.385582,-71.055547,42.352175
"4297",138,32,6,-71.113341,42.385582,-71.102221,42.343912
"4298",138,36,6,-71.113341,42.385582,-71.077303,42.349673
"4299",138,103,6,-71.113341,42.385582,-71.082383,42.348762
"4300",138,114,6,-71.113341,42.385582,-71.060515,42.365942
"4301",138,143,6,-71.113341,42.385582,-71.10942,42.39082
"4302",139,19,6,-71.123024,42.396969,-71.105828,42.347527
"4303",139,21,6,-71.123024,42.396969,-71.082578,42.345959
"4304",139,29,6,-71.123024,42.396969,-71.124565,42.363732
"4305",139,86,6,-71.123024,42.396969,-71.116205,42.332799
"4306",140,47,6,-71.112708,42.400146,-71.056067,42.362811
"4307",140,98,6,-71.112708,42.400146,-71.060292,42.371848
"4308",140,145,6,-71.112708,42.400146,-71.120406,42.394002
"4309",141,94,6,-71.116772,42.400877,-71.064608,42.375603
"4310",142,87,6,-71.123413,42.40449,-71.114214,42.366621
"4311",142,91,6,-71.123413,42.40449,-71.09169,42.366277
"4312",142,95,6,-71.123413,42.40449,-71.094445,42.372969
"4313",143,42,6,-71.10942,42.39082,-71.070378,42.352096
"4314",143,55,6,-71.10942,42.39082,-71.088088,42.347265
"4315",143,90,6,-71.10942,42.39082,-71.07711,42.3707
"4316",143,96,6,-71.10942,42.39082,-71.111075,42.373379
"4317",143,129,6,-71.10942,42.39082,-71.118201,42.369832
"4318",143,133,6,-71.10942,42.39082,-71.125107,42.380287
"4319",143,141,6,-71.10942,42.39082,-71.116772,42.400877
"4320",144,48,6,-71.126908,42.402763,-71.055407,42.356755
"4321",144,49,6,-71.126908,42.402763,-71.066289,42.351146
"4322",144,90,6,-71.126908,42.402763,-71.07711,42.3707
"4323",145,73,6,-71.120406,42.394002,-71.120886,42.373231
"4324",145,79,6,-71.120406,42.394002,-71.106541,42.378551
"4325",145,89,6,-71.120406,42.394002,-71.119945,42.379011
"4326",145,144,6,-71.120406,42.394002,-71.126908,42.402763
"4327",3,65,7,-71.100812,42.340021,-71.0441,42.3475
"4328",3,89,7,-71.100812,42.340021,-71.119945,42.379011
"4329",3,96,7,-71.100812,42.340021,-71.111075,42.373379
"4330",4,19,7,-71.069616,42.345392,-71.105828,42.347527
"4331",4,96,7,-71.069616,42.345392,-71.111075,42.373379
"4332",5,93,7,-71.090179,42.341814,-71.051122,42.320494
"4333",5,130,7,-71.090179,42.341814,-71.114025,42.376369
"4334",5,132,7,-71.090179,42.341814,-71.116865,42.377945
"4335",6,56,7,-71.06514,42.361285,-71.0833545,42.3281898
"4336",6,104,7,-71.06514,42.361285,-71.057044,42.330716
"4337",7,29,7,-71.044624,42.353412,-71.124565,42.363732
"4338",7,67,7,-71.044624,42.353412,-71.093198,42.3581
"4339",8,7,7,-71.137313,42.353334,-71.044624,42.353412
"4340",8,31,7,-71.137313,42.353334,-71.041747,42.348833
"4341",8,40,7,-71.137313,42.353334,-71.050877,42.363871
"4342",8,71,7,-71.137313,42.353334,-71.107593,42.383405
"4343",8,130,7,-71.137313,42.353334,-71.114025,42.376369
"4344",8,138,7,-71.137313,42.353334,-71.113341,42.385582
"4345",8,141,7,-71.137313,42.353334,-71.116772,42.400877
"4346",9,97,7,-71.116174,42.351313,-71.117152,42.369182
"4347",9,138,7,-71.116174,42.351313,-71.113341,42.385582
"4348",10,115,7,-71.105884,42.350075,-71.048927,42.378338
"4349",11,63,7,-71.1065,42.338629,-71.057054,42.344023
"4350",11,100,7,-71.1065,42.338629,-71.084198,42.328654
"4351",12,88,7,-71.088496,42.335911,-71.101427,42.374035
"4352",12,125,7,-71.088496,42.335911,-71.100164,42.322913
"4353",13,64,7,-71.07403,42.334057,-71.0496,42.3511
"4354",13,80,7,-71.07403,42.334057,-71.090188,42.362429
"4355",14,7,7,-71.102797,42.337171,-71.044624,42.353412
"4356",14,24,7,-71.102797,42.337171,-71.045461,42.351821
"4357",14,72,7,-71.102797,42.337171,-71.084105,42.362613
"4358",14,83,7,-71.102797,42.337171,-71.065928,42.325941
"4359",14,110,7,-71.102797,42.337171,-71.145442,42.356975
"4360",14,133,7,-71.102797,42.337171,-71.125107,42.380287
"4361",14,136,7,-71.102797,42.337171,-71.086388,42.366095
"4362",15,4,7,-71.13802,42.361667,-71.069616,42.345392
"4363",15,79,7,-71.13802,42.361667,-71.106541,42.378551
"4364",16,119,7,-71.076163,42.347433,-71.07655,42.350413
"4365",16,127,7,-71.076163,42.347433,-71.128374,42.346563
"4366",17,78,7,-71.119581,42.365074,-71.095319,42.379637
"4367",17,101,7,-71.119581,42.365074,-71.100694,42.345733
"4368",18,30,7,-71.129791,42.36337,-71.105221,42.334073
"4369",18,35,7,-71.129791,42.36337,-71.05896,42.354594
"4370",18,79,7,-71.129791,42.36337,-71.106541,42.378551
"4371",18,90,7,-71.129791,42.36337,-71.07711,42.3707
"4372",19,34,7,-71.105828,42.347527,-71.099855,42.346171
"4373",19,93,7,-71.105828,42.347527,-71.051122,42.320494
"4374",19,96,7,-71.105828,42.347527,-71.111075,42.373379
"4375",19,136,7,-71.105828,42.347527,-71.086388,42.366095
"4376",19,137,7,-71.105828,42.347527,-71.119084,42.387995
"4377",20,14,7,-71.051601,42.35977,-71.102797,42.337171
"4378",20,135,7,-71.051601,42.35977,-71.104412,42.370803
"4379",21,119,7,-71.082578,42.345959,-71.07655,42.350413
"4380",23,19,7,-71.059364,42.359677,-71.105828,42.347527
"4381",23,69,7,-71.059364,42.359677,-71.123338,42.341598
"4382",23,70,7,-71.059364,42.359677,-71.121851,42.372244
"4383",24,37,7,-71.045461,42.351821,-71.146452,42.357247
"4384",24,66,7,-71.045461,42.351821,-71.13401,42.348607
"4385",24,83,7,-71.045461,42.351821,-71.065928,42.325941
"4386",24,95,7,-71.045461,42.351821,-71.094445,42.372969
"4387",24,100,7,-71.045461,42.351821,-71.084198,42.328654
"4388",25,89,7,-71.076847,42.341332,-71.119945,42.379011
"4389",25,138,7,-71.076847,42.341332,-71.113341,42.385582
"4390",26,119,7,-71.068922,42.341522,-71.07655,42.350413
"4391",26,129,7,-71.068922,42.341522,-71.118201,42.369832
"4392",27,104,7,-71.094734,42.331567,-71.057044,42.330716
"4393",27,125,7,-71.094734,42.331567,-71.100164,42.322913
"4394",29,62,7,-71.124565,42.363732,-71.109927,42.340299
"4395",29,90,7,-71.124565,42.363732,-71.07711,42.3707
"4396",29,126,7,-71.124565,42.363732,-71.13493,42.339335
"4397",30,79,7,-71.105221,42.334073,-71.106541,42.378551
"4398",30,82,7,-71.105221,42.334073,-71.120526,42.333689
"4399",30,105,7,-71.105221,42.334073,-71.075354,42.325333
"4400",30,111,7,-71.105221,42.334073,-71.059914,42.366222
"4401",30,130,7,-71.105221,42.334073,-71.114025,42.376369
"4402",30,135,7,-71.105221,42.334073,-71.104412,42.370803
"4403",31,34,7,-71.041747,42.348833,-71.099855,42.346171
"4404",31,78,7,-71.041747,42.348833,-71.095319,42.379637
"4405",32,104,7,-71.102221,42.343912,-71.057044,42.330716
"4406",32,119,7,-71.102221,42.343912,-71.07655,42.350413
"4407",32,139,7,-71.102221,42.343912,-71.123024,42.396969
"4408",33,115,7,-71.096831,42.349046,-71.048927,42.378338
"4409",33,140,7,-71.096831,42.349046,-71.112708,42.400146
"4410",33,144,7,-71.096831,42.349046,-71.126908,42.402763
"4411",34,31,7,-71.099855,42.346171,-71.041747,42.348833
"4412",34,43,7,-71.099855,42.346171,-71.050699,42.357143
"4413",34,73,7,-71.099855,42.346171,-71.120886,42.373231
"4414",34,79,7,-71.099855,42.346171,-71.106541,42.378551
"4415",35,18,7,-71.05896,42.354594,-71.129791,42.36337
"4416",35,67,7,-71.05896,42.354594,-71.093198,42.3581
"4417",36,122,7,-71.077303,42.349673,-71.110833,42.320998
"4418",36,125,7,-71.077303,42.349673,-71.100164,42.322913
"4419",37,23,7,-71.146452,42.357247,-71.059364,42.359677
"4420",37,27,7,-71.146452,42.357247,-71.094734,42.331567
"4421",37,56,7,-71.146452,42.357247,-71.0833545,42.3281898
"4422",38,69,7,-71.060868,42.366231,-71.123338,42.341598
"4423",39,37,7,-71.074182,42.338623,-71.146452,42.357247
"4424",39,93,7,-71.074182,42.338623,-71.051122,42.320494
"4425",39,126,7,-71.074182,42.338623,-71.13493,42.339335
"4426",40,85,7,-71.050877,42.363871,-71.057007,42.330825
"4427",41,101,7,-71.123831,42.352261,-71.100694,42.345733
"4428",41,133,7,-71.123831,42.352261,-71.125107,42.380287
"4429",41,138,7,-71.123831,42.352261,-71.113341,42.385582
"4430",42,110,7,-71.070378,42.352096,-71.145442,42.356975
"4431",43,8,7,-71.050699,42.357143,-71.137313,42.353334
"4432",43,78,7,-71.050699,42.357143,-71.095319,42.379637
"4433",43,85,7,-71.050699,42.357143,-71.057007,42.330825
"4434",44,56,7,-71.056868,42.360583,-71.0833545,42.3281898
"4435",44,85,7,-71.056868,42.360583,-71.057007,42.330825
"4436",44,93,7,-71.056868,42.360583,-71.051122,42.320494
"4437",44,131,7,-71.056868,42.360583,-71.113687,42.356954
"4438",45,120,7,-71.09788,42.344763,-71.115645,42.309467
"4439",46,37,7,-71.085918,42.343864,-71.146452,42.357247
"4440",46,94,7,-71.085918,42.343864,-71.064608,42.375603
"4441",47,139,7,-71.056067,42.362811,-71.123024,42.396969
"4442",48,14,7,-71.055407,42.356755,-71.102797,42.337171
"4443",48,56,7,-71.055407,42.356755,-71.0833545,42.3281898
"4444",49,85,7,-71.066289,42.351146,-71.057007,42.330825
"4445",49,88,7,-71.066289,42.351146,-71.101427,42.374035
"4446",50,139,7,-71.073644,42.350989,-71.123024,42.396969
"4447",51,11,7,-71.0790969,42.3348756,-71.1065,42.338629
"4448",51,24,7,-71.0790969,42.3348756,-71.045461,42.351821
"4449",51,96,7,-71.0790969,42.3348756,-71.111075,42.373379
"4450",53,134,7,-71.089886,42.350851,-71.130516,42.397828
"4451",54,71,7,-71.063348,42.354979,-71.107593,42.383405
"4452",54,143,7,-71.063348,42.354979,-71.10942,42.39082
"4453",55,77,7,-71.088088,42.347265,-71.096413,42.386428
"4454",55,134,7,-71.088088,42.347265,-71.130516,42.397828
"4455",56,40,7,-71.0833545,42.3281898,-71.050877,42.363871
"4456",57,79,7,-71.081572,42.340799,-71.106541,42.378551
"4457",57,100,7,-71.081572,42.340799,-71.084198,42.328654
"4458",57,110,7,-71.081572,42.340799,-71.145442,42.356975
"4459",59,15,7,-71.059367,42.351356,-71.13802,42.361667
"4460",59,76,7,-71.059367,42.351356,-71.105495,42.366426
"4461",59,100,7,-71.059367,42.351356,-71.084198,42.328654
"4462",59,106,7,-71.059367,42.351356,-71.045859,42.335693
"4463",59,115,7,-71.059367,42.351356,-71.048927,42.378338
"4464",59,135,7,-71.059367,42.351356,-71.104412,42.370803
"4465",60,77,7,-71.07131,42.360877,-71.096413,42.386428
"4466",61,29,7,-71.082674,42.348323,-71.124565,42.363732
"4467",61,56,7,-71.082674,42.348323,-71.0833545,42.3281898
"4468",62,29,7,-71.109927,42.340299,-71.124565,42.363732
"4469",62,99,7,-71.109927,42.340299,-71.057629,42.35892
"4470",63,41,7,-71.057054,42.344023,-71.123831,42.352261
"4471",63,75,7,-71.057054,42.344023,-71.10042,42.363562
"4472",65,41,7,-71.0441,42.3475,-71.123831,42.352261
"4473",65,96,7,-71.0441,42.3475,-71.111075,42.373379
"4474",65,115,7,-71.0441,42.3475,-71.048927,42.378338
"4475",66,37,7,-71.13401,42.348607,-71.146452,42.357247
"4476",66,38,7,-71.13401,42.348607,-71.060868,42.366231
"4477",66,40,7,-71.13401,42.348607,-71.050877,42.363871
"4478",66,82,7,-71.13401,42.348607,-71.120526,42.333689
"4479",66,111,7,-71.13401,42.348607,-71.059914,42.366222
"4480",67,15,7,-71.093198,42.3581,-71.13802,42.361667
"4481",67,97,7,-71.093198,42.3581,-71.117152,42.369182
"4482",68,116,7,-71.1031,42.36507,-71.069849,42.356052
"4483",69,90,7,-71.123338,42.341598,-71.07711,42.3707
"4484",69,98,7,-71.123338,42.341598,-71.060292,42.371848
"4485",69,116,7,-71.123338,42.341598,-71.069849,42.356052
"4486",69,120,7,-71.123338,42.341598,-71.115645,42.309467
"4487",70,11,7,-71.121851,42.372244,-71.1065,42.338629
"4488",70,30,7,-71.121851,42.372244,-71.105221,42.334073
"4489",71,59,7,-71.107593,42.383405,-71.059367,42.351356
"4490",71,60,7,-71.107593,42.383405,-71.07131,42.360877
"4491",71,114,7,-71.107593,42.383405,-71.060515,42.365942
"4492",71,145,7,-71.107593,42.383405,-71.120406,42.394002
"4493",72,110,7,-71.084105,42.362613,-71.145442,42.356975
"4494",72,118,7,-71.084105,42.362613,-71.056605,42.377022
"4495",72,143,7,-71.084105,42.362613,-71.10942,42.39082
"4496",73,40,7,-71.120886,42.373231,-71.050877,42.363871
"4497",74,115,7,-71.118579,42.373268,-71.048927,42.378338
"4498",74,117,7,-71.118579,42.373268,-71.052984,42.358508
"4499",75,63,7,-71.10042,42.363562,-71.057054,42.344023
"4500",76,115,7,-71.105495,42.366426,-71.048927,42.378338
"4501",77,5,7,-71.096413,42.386428,-71.090179,42.341814
"4502",77,45,7,-71.096413,42.386428,-71.09788,42.344763
"4503",77,145,7,-71.096413,42.386428,-71.120406,42.394002
"4504",78,110,7,-71.095319,42.379637,-71.145442,42.356975
"4505",78,112,7,-71.095319,42.379637,-71.058087,42.355402
"4506",79,24,7,-71.106541,42.378551,-71.045461,42.351821
"4507",79,26,7,-71.106541,42.378551,-71.068922,42.341522
"4508",79,50,7,-71.106541,42.378551,-71.073644,42.350989
"4509",79,69,7,-71.106541,42.378551,-71.123338,42.341598
"4510",79,94,7,-71.106541,42.378551,-71.064608,42.375603
"4511",79,98,7,-71.106541,42.378551,-71.060292,42.371848
"4512",81,77,7,-71.062679,42.352409,-71.096413,42.386428
"4513",81,79,7,-71.062679,42.352409,-71.106541,42.378551
"4514",81,127,7,-71.062679,42.352409,-71.128374,42.346563
"4515",82,32,7,-71.120526,42.333689,-71.102221,42.343912
"4516",82,35,7,-71.120526,42.333689,-71.05896,42.354594
"4517",82,62,7,-71.120526,42.333689,-71.109927,42.340299
"4518",82,66,7,-71.120526,42.333689,-71.13401,42.348607
"4519",83,47,7,-71.065928,42.325941,-71.056067,42.362811
"4520",84,7,7,-71.076472,42.366981,-71.044624,42.353412
"4521",84,11,7,-71.076472,42.366981,-71.1065,42.338629
"4522",84,18,7,-71.076472,42.366981,-71.129791,42.36337
"4523",84,77,7,-71.076472,42.366981,-71.096413,42.386428
"4524",84,116,7,-71.076472,42.366981,-71.069849,42.356052
"4525",86,40,7,-71.116205,42.332799,-71.050877,42.363871
"4526",86,96,7,-71.116205,42.332799,-71.111075,42.373379
"4527",86,129,7,-71.116205,42.332799,-71.118201,42.369832
"4528",86,136,7,-71.116205,42.332799,-71.086388,42.366095
"4529",87,25,7,-71.114214,42.366621,-71.076847,42.341332
"4530",87,47,7,-71.114214,42.366621,-71.056067,42.362811
"4531",88,12,7,-71.101427,42.374035,-71.088496,42.335911
"4532",88,31,7,-71.101427,42.374035,-71.041747,42.348833
"4533",88,86,7,-71.101427,42.374035,-71.116205,42.332799
"4534",88,110,7,-71.101427,42.374035,-71.145442,42.356975
"4535",89,4,7,-71.119945,42.379011,-71.069616,42.345392
"4536",89,54,7,-71.119945,42.379011,-71.063348,42.354979
"4537",90,17,7,-71.07711,42.3707,-71.119581,42.365074
"4538",90,18,7,-71.07711,42.3707,-71.129791,42.36337
"4539",90,126,7,-71.07711,42.3707,-71.13493,42.339335
"4540",90,141,7,-71.07711,42.3707,-71.116772,42.400877
"4541",90,144,7,-71.07711,42.3707,-71.126908,42.402763
"4542",91,62,7,-71.09169,42.366277,-71.109927,42.340299
"4543",91,126,7,-71.09169,42.366277,-71.13493,42.339335
"4544",93,5,7,-71.051122,42.320494,-71.090179,42.341814
"4545",93,48,7,-71.051122,42.320494,-71.055407,42.356755
"4546",93,54,7,-71.051122,42.320494,-71.063348,42.354979
"4547",93,105,7,-71.051122,42.320494,-71.075354,42.325333
"4548",93,112,7,-71.051122,42.320494,-71.058087,42.355402
"4549",94,61,7,-71.064608,42.375603,-71.082674,42.348323
"4550",94,89,7,-71.064608,42.375603,-71.119945,42.379011
"4551",94,93,7,-71.064608,42.375603,-71.051122,42.320494
"4552",94,137,7,-71.064608,42.375603,-71.119084,42.387995
"4553",95,11,7,-71.094445,42.372969,-71.1065,42.338629
"4554",95,24,7,-71.094445,42.372969,-71.045461,42.351821
"4555",95,134,7,-71.094445,42.372969,-71.130516,42.397828
"4556",96,23,7,-71.111075,42.373379,-71.059364,42.359677
"4557",96,25,7,-71.111075,42.373379,-71.076847,42.341332
"4558",96,144,7,-71.111075,42.373379,-71.126908,42.402763
"4559",96,145,7,-71.111075,42.373379,-71.120406,42.394002
"4560",97,9,7,-71.117152,42.369182,-71.116174,42.351313
"4561",97,10,7,-71.117152,42.369182,-71.105884,42.350075
"4562",97,18,7,-71.117152,42.369182,-71.129791,42.36337
"4563",97,58,7,-71.117152,42.369182,-71.07278,42.355596
"4564",98,104,7,-71.060292,42.371848,-71.057044,42.330716
"4565",99,18,7,-71.057629,42.35892,-71.129791,42.36337
"4566",99,122,7,-71.057629,42.35892,-71.110833,42.320998
"4567",99,126,7,-71.057629,42.35892,-71.13493,42.339335
"4568",100,14,7,-71.084198,42.328654,-71.102797,42.337171
"4569",100,50,7,-71.084198,42.328654,-71.073644,42.350989
"4570",100,86,7,-71.084198,42.328654,-71.116205,42.332799
"4571",101,19,7,-71.100694,42.345733,-71.105828,42.347527
"4572",101,32,7,-71.100694,42.345733,-71.102221,42.343912
"4573",101,41,7,-71.100694,42.345733,-71.123831,42.352261
"4574",101,113,7,-71.100694,42.345733,-71.070884,42.36069
"4575",101,128,7,-71.100694,42.345733,-71.08497,42.362457
"4576",102,136,7,-71.073089,42.336437,-71.086388,42.366095
"4577",103,77,7,-71.082383,42.348762,-71.096413,42.386428
"4578",103,83,7,-71.082383,42.348762,-71.065928,42.325941
"4579",103,87,7,-71.082383,42.348762,-71.114214,42.366621
"4580",103,122,7,-71.082383,42.348762,-71.110833,42.320998
"4581",103,141,7,-71.082383,42.348762,-71.116772,42.400877
"4582",104,113,7,-71.057044,42.330716,-71.070884,42.36069
"4583",105,112,7,-71.075354,42.325333,-71.058087,42.355402
"4584",106,7,7,-71.045859,42.335693,-71.044624,42.353412
"4585",106,20,7,-71.045859,42.335693,-71.051601,42.35977
"4586",106,42,7,-71.045859,42.335693,-71.070378,42.352096
"4587",106,81,7,-71.045859,42.335693,-71.062679,42.352409
"4588",106,112,7,-71.045859,42.335693,-71.058087,42.355402
"4589",106,114,7,-71.045859,42.335693,-71.060515,42.365942
"4590",109,104,7,-71.065421,42.317225,-71.057044,42.330716
"4591",110,30,7,-71.145442,42.356975,-71.105221,42.334073
"4592",111,27,7,-71.059914,42.366222,-71.094734,42.331567
"4593",111,139,7,-71.059914,42.366222,-71.123024,42.396969
"4594",112,14,7,-71.058087,42.355402,-71.102797,42.337171
"4595",112,29,7,-71.058087,42.355402,-71.124565,42.363732
"4596",112,34,7,-71.058087,42.355402,-71.099855,42.346171
"4597",112,70,7,-71.058087,42.355402,-71.121851,42.372244
"4598",112,77,7,-71.058087,42.355402,-71.096413,42.386428
"4599",113,106,7,-71.070884,42.36069,-71.045859,42.335693
"4600",115,26,7,-71.048927,42.378338,-71.068922,42.341522
"4601",116,80,7,-71.069849,42.356052,-71.090188,42.362429
"4602",116,94,7,-71.069849,42.356052,-71.064608,42.375603
"4603",116,129,7,-71.069849,42.356052,-71.118201,42.369832
"4604",117,7,7,-71.052984,42.358508,-71.044624,42.353412
"4605",117,26,7,-71.052984,42.358508,-71.068922,42.341522
"4606",117,49,7,-71.052984,42.358508,-71.066289,42.351146
"4607",117,107,7,-71.052984,42.358508,-71.03877,42.335741
"4608",117,115,7,-71.052984,42.358508,-71.048927,42.378338
